drugbank_id,interactant_id,name,organism,known_action
DB05667,BE0003657,Multidrug and toxin extrusion protein 1,Humans,no
DB05667,BE0003647,Solute carrier family 22 member 2,Humans,no
DB05676,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB05773,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB05804,BE0003645,Organic anion transporter 3,Humans,unknown
DB05804,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB05804,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB05804,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB05804,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB05804,BE0004710,Sodium-dependent organic anion transporter,Humans,unknown
DB05804,BE0000703,Bile salt export pump,Humans,no
DB05812,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB05812,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB05889,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB05928,BE0001061,ATP-binding cassette sub-family C member 3,Humans,unknown
DB05928,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB05928,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB05928,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB05928,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB05928,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB05990,BE0000703,Bile salt export pump,Humans,unknown
DB06016,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06045,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB06045,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB06137,BE0003657,Multidrug and toxin extrusion protein 1,Humans,no
DB06137,BE0004752,Multidrug and toxin extrusion protein 2,Humans,no
DB06137,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB06137,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB06137,BE0003648,Solute carrier family 22 member 1,Humans,no
DB06137,BE0003647,Solute carrier family 22 member 2,Humans,no
DB06151,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB06151,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB06176,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06176,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB06176,BE0000703,Bile salt export pump,Humans,no
DB06176,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB06176,BE0001066,Solute carrier family 22 member 6,Humans,no
DB06176,BE0003647,Solute carrier family 22 member 2,Humans,no
DB06207,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06207,BE0003641,Phosphatidylcholine translocator ABCB4,Humans,unknown
DB06210,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB06210,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB06211,BE0003645,Organic anion transporter 3,Humans,no
DB06212,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB06228,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06228,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB06234,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB06234,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB06237,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06237,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB06240,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06262,BE0000486,Sodium-dependent noradrenaline transporter,Humans,unknown
DB06262,BE0003654,Monocarboxylate transporter 10,Humans,unknown
DB06263,BE0002369,ATP-binding cassette sub-family B member 5,Humans,unknown
DB06282,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB06287,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06288,BE0003657,Multidrug and toxin extrusion protein 1,Humans,no
DB06288,BE0004752,Multidrug and toxin extrusion protein 2,Humans,no
DB06288,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB06288,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB06288,BE0003648,Solute carrier family 22 member 1,Humans,no
DB06290,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06290,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB06290,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB06290,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB06290,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB06290,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB06290,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB06290,BE0000703,Bile salt export pump,Humans,unknown
DB06292,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06335,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB06335,BE0003653,Solute carrier organic anion transporter family member 4C1,Humans,unknown
DB06335,BE0003645,Organic anion transporter 3,Humans,unknown
DB06374,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB06374,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06374,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB06403,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06403,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB06403,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB06414,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06414,BE0003641,Phosphatidylcholine translocator ABCB4,Humans,unknown
DB06419,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06420,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06448,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB06448,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB06448,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB06448,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB06448,BE0001069,ATP-binding cassette sub-family C member 2,Humans,no
DB06480,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB06554,BE0000536,Proton-coupled amino acid transporter 1,Humans,unknown
DB06589,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06589,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB06589,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB06589,BE0003541,UDP-glucuronosyltransferase 1A1,Humans,unknown
DB06603,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB06605,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06605,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB06608,BE0003647,Solute carrier family 22 member 2,Humans,no
DB06608,BE0003657,Multidrug and toxin extrusion protein 1,Humans,no
DB06608,BE0004752,Multidrug and toxin extrusion protein 2,Humans,no
DB06616,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB06626,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB06626,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB06636,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB06636,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB06636,BE0003647,Solute carrier family 22 member 2,Humans,no
DB06637,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB06654,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB06654,BE0003661,Solute carrier organic anion transporter family member 3A1,Humans,unknown
DB06670,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06691,BE0000757,Solute carrier family 22 member 4,Humans,unknown
DB06691,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB06695,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06702,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06704,BE0000486,Sodium-dependent noradrenaline transporter,Humans,no
DB06709,BE0000106,Organic cation/carnitine transporter 2,Humans,no
DB06710,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB06710,BE0003645,Organic anion transporter 3,Humans,unknown
DB06721,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB06756,BE0004777,Sodium- and chloride-dependent betaine transporter,Humans,unknown
DB06757,BE0009903,Metal cation symporter ZIP14,Humans,unknown
DB06757,BE0008685,Natural resistance-associated macrophage protein 2,Humans,unknown
DB06757,BE0009899,Calcium/manganese antiporter SLC30A10,Humans,unknown
DB06757,BE0004624,Transient receptor potential cation channel subfamily M member 7,Humans,unknown
DB06772,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB06772,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB06772,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB06772,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB06778,BE0000530,Albumin,Humans,unknown
DB06778,BE0001140,Ceruloplasmin,Humans,unknown
DB06796,BE0008685,Natural resistance-associated macrophage protein 2,Humans,unknown
DB06813,BE0004711,Reduced folate transporter,Humans,no
DB06813,BE0001069,ATP-binding cassette sub-family C member 2,Humans,no
DB06813,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB06813,BE0001048,Proton-coupled folate transporter,Humans,no
DB06813,BE0001061,ATP-binding cassette sub-family C member 3,Humans,no
DB06813,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB07565,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB07767,BE0000669,Monocarboxylate transporter 1,Humans,no
DB07767,BE0000449,Monocarboxylate transporter 4,Humans,no
DB08795,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB08795,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB08795,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB08816,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB08818,BE0003639,ATP-binding cassette sub-family C member 5,Humans,unknown
DB08820,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB08822,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB08824,BE0000647,Sodium-dependent dopamine transporter,Humans,no
DB08827,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB08828,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB08828,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB08830,BE0001057,"Solute carrier family 2, facilitated glucose transporter member 1",Humans,unknown
DB08831,BE0001057,"Solute carrier family 2, facilitated glucose transporter member 1",Humans,unknown
DB08833,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB08833,BE0000030,Cystine/glutamate transporter,Humans,unknown
DB08834,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB08834,BE0000030,Cystine/glutamate transporter,Humans,unknown
DB08834,BE0004750,ATP-binding cassette sub-family G member 5,Humans,unknown
DB08834,BE0004751,ATP-binding cassette sub-family G member 8,Humans,unknown
DB08834,BE0000703,Bile salt export pump,Humans,unknown
DB08835,BE0000536,Proton-coupled amino acid transporter 1,Humans,unknown
DB08836,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB08836,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB08837,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB08837,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB08837,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB08837,BE0000757,Solute carrier family 22 member 4,Humans,unknown
DB08837,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB08837,BE0003645,Organic anion transporter 3,Humans,unknown
DB08837,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB08838,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB08838,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB08838,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB08838,BE0004769,Y+L amino acid transporter 1,Humans,unknown
DB08839,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB08840,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB08840,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB08840,BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown
DB08841,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB08842,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB08842,BE0004785,Solute carrier family 22 member 21,Mouse,unknown
DB08843,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB08844,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB08844,BE0003645,Organic anion transporter 3,Humans,unknown
DB08844,BE0004783,"Solute carrier family 2, facilitated glucose transporter member 9",Humans,unknown
DB08846,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB08846,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB08847,BE0000536,Proton-coupled amino acid transporter 1,Humans,unknown
DB08849,BE0000536,Proton-coupled amino acid transporter 1,Humans,unknown
DB08855,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB08855,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB08856,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB08857,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB08858,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB08860,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB08860,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB08860,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB08860,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB08860,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB08860,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB08860,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB08860,BE0000703,Bile salt export pump,Humans,no
DB08861,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB08862,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB08862,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB08862,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB08864,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB08864,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB08864,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB08864,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB08865,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB08868,BE0000884,Excitatory amino acid transporter 2,Humans,unknown
DB08868,BE0001115,Excitatory amino acid transporter 1,Humans,unknown
