drugbank_id,reaction_id,enzyme_drugbank_id,uniprot_id
DB01156,DB01156_rxn_0,BE0009799,O95154
DB01156,DB01156_rxn_1,BE0003549,P20813
DB01156,DB01156_rxn_1,BE0003533,P05181
DB01156,DB01156_rxn_1,BE0002638,P08684
DB01156,DB01156_rxn_1,BE0003536,P33261
DB01156,DB01156_rxn_2,BE0003536,P33261
DB01156,DB01156_rxn_3,BE0003536,P33261
DB01156,DB01156_rxn_4,BE0003549,P20813
DB01156,DB01156_rxn_4,BE0003533,P05181
DB01156,DB01156_rxn_4,BE0002638,P08684
DB01156,DB01156_rxn_4,BE0003536,P33261
DB01156,DB01156_rxn_5,BE0003536,P33261
DB01156,DB01156_rxn_6,BE0009799,O95154
DB01156,DB01156_rxn_6,BE0000329,P28845
DB01156,DB01156_rxn_7,BE0009799,O95154
DB01156,DB01156_rxn_7,BE0000329,P28845
DB01156,DB01156_rxn_8,BE0000329,P28845
DB01156,DB01156_rxn_8,BE0009799,O95154
DB01156,DB01156_rxn_9,BE0003536,P33261
DB01156,DB01156_rxn_10,BE0003679,P16662
DB01156,DB01156_rxn_10,BE0003681,P06133
DB01156,DB01156_rxn_10,BE0003538,O60656
DB01156,DB01156_rxn_11,BE0000329,P28845
DB01156,DB01156_rxn_11,BE0009799,O95154
DB01156,DB01156_rxn_12,BE0000329,P28845
DB01156,DB01156_rxn_12,BE0009799,O95154
DB01156,DB01156_rxn_13,BE0000329,P28845
DB01156,DB01156_rxn_13,BE0009799,O95154
DB01156,DB01156_rxn_14,BE0000329,P28845
DB01156,DB01156_rxn_14,BE0009799,O95154
DB01156,DB01156_rxn_21,BE0003536,P33261
DB01156,DB01156_rxn_22,BE0003538,O60656
DB01156,DB01156_rxn_22,BE0003544,P22310
DB01156,DB01156_rxn_23,BE0003536,P33261
DB01156,DB01156_rxn_24,BE0003679,P16662
DB01156,DB01156_rxn_24,BE0003677,P35503
DB01156,DB01156_rxn_24,BE0003544,P22310
DB01156,DB01156_rxn_25,BE0003536,P33261
DB01156,DB01156_rxn_26,BE0003679,P16662
DB01156,DB01156_rxn_26,BE0003538,O60656
DB01156,DB01156_rxn_26,BE0003544,P22310
DB01156,DB01156_rxn_27,BE0003679,P16662
DB01156,DB01156_rxn_28,BE0003679,P16662
DB01156,DB01156_rxn_28,BE0003681,P06133
DB01159,DB01159_rxn_0,BE0003533,P05181
DB01159,DB01159_rxn_1,BE0003533,P05181
DB01159,DB01159_rxn_2,BE0003533,P05181
DB01159,DB01159_rxn_2,BE0003336,P11509
DB01159,DB01159_rxn_3,BE0003336,P11509
DB01159,DB01159_rxn_3,BE0002638,P08684
DB01159,DB01159_rxn_4,BE0003336,P11509
DB01159,DB01159_rxn_4,BE0002638,P08684
DB01159,DB01159_rxn_5,BE0003336,P11509
DB01159,DB01159_rxn_5,BE0002638,P08684
DB01159,DB01159_rxn_5,BE0003549,P20813
DB01159,DB01159_rxn_5,BE0002793,P11712
DB01159,DB01159_rxn_5,BE0002363,P10635
DB01159,DB01159_rxn_6,BE0003336,P11509
DB01159,DB01159_rxn_6,BE0002638,P08684
DB01159,DB01159_rxn_6,BE0003549,P20813
DB01159,DB01159_rxn_6,BE0002793,P11712
DB01159,DB01159_rxn_6,BE0002363,P10635
DB01167,DB01167_rxn_0,BE0002638,P08684
DB01174,DB01174_rxn_0,BE0002793,P11712
DB01174,DB01174_rxn_0,BE0003536,P33261
DB01175,DB01175_rxn_0,BE0002638,P08684
DB01175,DB01175_rxn_0,BE0003536,P33261
DB01175,DB01175_rxn_0,BE0002363,P10635
DB01175,DB01175_rxn_1,BE0002198,P21397
DB01175,DB01175_rxn_1,BE0002196,P27338
DB01175,DB01175_rxn_2,BE0002363,P10635
DB01175,DB01175_rxn_3,BE0002198,P21397
DB01175,DB01175_rxn_3,BE0002196,P27338
DB01175,DB01175_rxn_4,BE0003539,Q06278
DB01175,DB01175_rxn_4,BE0003536,P33261
DB01175,DB01175_rxn_5,BE0002363,P10635
DB01175,DB01175_rxn_6,BE0003539,Q06278
DB01175,DB01175_rxn_6,BE0003536,P33261
DB01175,DB01175_rxn_7,BE0002198,P21397
DB01175,DB01175_rxn_7,BE0002196,P27338
DB01175,DB01175_rxn_8,BE0003539,Q06278
DB01175,DB01175_rxn_8,BE0003536,P33261
DB01181,DB01181_rxn_0,BE0002638,P08684
DB01181,DB01181_rxn_0,BE0002362,P20815
DB01181,DB01181_rxn_0,BE0003549,P20813
DB01181,DB01181_rxn_0,BE0003612,P24462
DB01181,DB01181_rxn_1,BE0002638,P08684
DB01181,DB01181_rxn_1,BE0002362,P20815
DB01181,DB01181_rxn_1,BE0003549,P20813
DB01181,DB01181_rxn_1,BE0003612,P24462
DB01181,DB01181_rxn_2,BE0002638,P08684
DB01181,DB01181_rxn_2,BE0002362,P20815
DB01181,DB01181_rxn_2,BE0003549,P20813
DB01181,DB01181_rxn_3,BE0000017,P23219
DB01181,DB01181_rxn_3,BE0003549,P20813
DB01181,DB01181_rxn_3,BE0002638,P08684
DB01181,DB01181_rxn_3,BE0003336,P11509
DB01181,DB01181_rxn_3,BE0002887,P10632
DB01181,DB01181_rxn_3,BE0002362,P20815
DB01181,DB01181_rxn_3,BE0002793,P11712
DB01181,DB01181_rxn_3,BE0003536,P33261
DB01181,DB01181_rxn_3,BE0003612,P24462
DB01181,DB01181_rxn_4,BE0003533,P05181
DB01181,DB01181_rxn_9,BE0000554,P00352
DB01181,DB01181_rxn_12,BE0000554,P00352
DB01181,DB01181_rxn_12,BE0000718,P30838
DB01182,DB01182_rxn_0,BE0002363,P10635
DB01182,DB01182_rxn_1,BE0002433,P05177
DB01182,DB01182_rxn_1,BE0002638,P08684
DB01182,DB01182_rxn_2,BE0002363,P10635
DB01182,DB01182_rxn_3,BE0002433,P05177
DB01182,DB01182_rxn_4,BE0002363,P10635
DB01184,DB01184_rxn_0,BE0002638,P08684
DB01189,DB01189_rxn_0,BE0003533,P05181
DB01189,DB01189_rxn_1,BE0003533,P05181
DB01190,DB01190_rxn_0,BE0002638,P08684
DB01190,DB01190_rxn_0,BE0002362,P20815
DB01190,DB01190_rxn_1,BE0002638,P08684
DB01192,DB01192_rxn_0,BE0002638,P08684
DB01192,DB01192_rxn_1,BE0002638,P08684
DB01192,DB01192_rxn_2,BE0002638,P08684
DB01192,DB01192_rxn_3,BE0002638,P08684
DB01192,DB01192_rxn_4,BE0002363,P10635
DB01192,DB01192_rxn_5,BE0002363,P10635
DB01192,DB01192_rxn_6,BE0002363,P10635
DB01192,DB01192_rxn_7,BE0002363,P10635
DB01194,DB01194_rxn_0,BE0002638,P08684
DB01194,DB01194_rxn_0,BE0003336,P11509
DB01194,DB01194_rxn_0,BE0003549,P20813
DB01194,DB01194_rxn_0,BE0002887,P10632
DB01194,DB01194_rxn_0,BE0002793,P11712
DB01198,DB01198_rxn_0,BE0002887,P10632
DB01198,DB01198_rxn_0,BE0002638,P08684
DB01198,DB01198_rxn_1,BE0002887,P10632
DB01198,DB01198_rxn_1,BE0002638,P08684
DB01198,DB01198_rxn_1,BE0002793,P11712
DB01198,DB01198_rxn_2,BE0002793,P11712
DB01198,DB01198_rxn_3,BE0000017,P23219
DB01211,DB01211_rxn_0,BE0002638,P08684
DB01211,DB01211_rxn_1,BE0002638,P08684
DB01216,DB01216_rxn_0,BE0002638,P08684
DB01217,DB01217_rxn_0,BE0002638,P08684
DB01217,DB01217_rxn_0,BE0002362,P20815
DB01217,DB01217_rxn_0,BE0002887,P10632
DB01217,DB01217_rxn_3,BE0003544,P22310
DB01217,DB01217_rxn_3,BE0003679,P16662
DB01217,DB01217_rxn_3,BE0003677,P35503
DB01217,DB01217_rxn_4,BE0009758,P19224
DB01218,DB01218_rxn_0,BE0002638,P08684
DB01221,DB01221_rxn_0,BE0002793,P11712
DB01221,DB01221_rxn_0,BE0003549,P20813
DB01221,DB01221_rxn_0,BE0002638,P08684
DB01222,DB01222_rxn_3,BE0002638,P08684
DB01224,DB01224_rxn_0,BE0002638,P08684
DB01224,DB01224_rxn_1,BE0002363,P10635
DB01224,DB01224_rxn_1,BE0002638,P08684
DB01224,DB01224_rxn_3,BE0002638,P08684
DB01227,DB01227_rxn_0,BE0002638,P08684
DB01227,DB01227_rxn_1,BE0003612,P24462
DB01227,DB01227_rxn_2,BE0003612,P24462
DB01228,DB01228_rxn_0,BE0002363,P10635
DB01228,DB01228_rxn_1,BE0002363,P10635
DB01229,DB01229_rxn_0,BE0002638,P08684
DB01229,DB01229_rxn_1,BE0002887,P10632
DB01229,DB01229_rxn_2,BE0002638,P08684
DB01232,DB01232_rxn_0,BE0002638,P08684
DB01232,DB01232_rxn_1,BE0002638,P08684
DB01232,DB01232_rxn_2,BE0002638,P08684
DB01232,DB01232_rxn_3,BE0002638,P08684
DB01233,DB01233_rxn_0,BE0002363,P10635
DB01233,DB01233_rxn_0,BE0002638,P08684
DB01233,DB01233_rxn_0,BE0002433,P05177
DB01234,DB01234_rxn_0,BE0002638,P08684
DB01234,DB01234_rxn_1,BE0002638,P08684
DB01234,DB01234_rxn_2,BE0000131,P80365
DB01234,DB01234_rxn_3,BE0000329,P28845
DB01235,DB01235_rxn_0,BE0002151,P20711
DB01235,DB01235_rxn_2,BE0000927,P50225
DB01235,DB01235_rxn_2,BE0009673,P50226
DB01235,DB01235_rxn_2,BE0004767,P0DMM9
DB01235,DB01235_rxn_3,BE0000927,P50225
DB01235,DB01235_rxn_3,BE0009673,P50226
DB01235,DB01235_rxn_3,BE0004767,P0DMM9
DB01235,DB01235_rxn_6,BE0002089,P21964
DB01235,DB01235_rxn_7,BE0000138,P09172
DB01235,DB01235_rxn_8,BE0004909,P21397
DB01235,DB01235_rxn_10,BE0004909,P21397
DB01235,DB01235_rxn_11,BE0000865,P11086
DB01235,DB01235_rxn_13,BE0002089,P21964
DB01236,DB01236_rxn_0,BE0003533,P05181
DB01236,DB01236_rxn_1,BE0003533,P05181
DB01236,DB01236_rxn_2,BE0003533,P05181
DB01238,DB01238_rxn_3,BE0002638,P08684
DB01238,DB01238_rxn_4,BE0002363,P10635
DB01238,DB01238_rxn_4,BE0002638,P08684
DB01238,DB01238_rxn_5,BE0002638,P08684
DB01238,DB01238_rxn_6,BE0002638,P08684
DB01241,DB01241_rxn_0,BE0003541,P22309
DB01241,DB01241_rxn_0,BE0003538,O60656
DB01241,DB01241_rxn_0,BE0003677,P35503
DB01241,DB01241_rxn_0,BE0003681,P06133
DB01241,DB01241_rxn_0,BE0003679,P16662
DB01241,DB01241_rxn_0,BE0003680,O75795
DB01242,DB01242_rxn_0,BE0002363,P10635
DB01242,DB01242_rxn_2,BE0002363,P10635
DB01242,DB01242_rxn_3,BE0002363,P10635
DB01242,DB01242_rxn_4,BE0002363,P10635
DB01242,DB01242_rxn_5,BE0002433,P05177
DB01242,DB01242_rxn_5,BE0003536,P33261
DB01242,DB01242_rxn_5,BE0002638,P08684
DB01242,DB01242_rxn_6,BE0002433,P05177
DB01242,DB01242_rxn_7,BE0002363,P10635
DB01248,DB01248_rxn_0,BE0002638,P08684
DB01254,DB01254_rxn_0,BE0002638,P08684
DB01254,DB01254_rxn_1,BE0003606,P31513
DB01254,DB01254_rxn_2,BE0002638,P08684
DB01254,DB01254_rxn_3,BE0002638,P08684
DB01262,DB01262_rxn_0,BE0002804,P27707
DB01262,DB01262_rxn_1,BE0002443,P32320
DB01262,DB01262_rxn_2,BE0000637,P30085
DB01262,DB01262_rxn_3,BE0004700,P32321
DB01262,DB01262_rxn_4,BE0009626,P15531
DB01280,DB01280_rxn_0,BE0002214,P00813
DB01280,DB01280_rxn_2,BE0003589,Q16854
DB01280,DB01280_rxn_2,BE0002804,P27707
DB01280,DB01280_rxn_6,BE0010217,Q9Y2T3
DB01280,DB01280_rxn_7,BE0010217,Q9Y2T3
DB01280,DB01280_rxn_8,BE0002204,P47989
DB01280,DB01280_rxn_9,BE0002204,P47989
DB01283,DB01283_rxn_0,BE0002793,P11712
DB01283,DB01283_rxn_0,BE0003536,P33261
DB01283,DB01283_rxn_1,BE0009758,P19224
DB01283,DB01283_rxn_2,BE0002793,P11712
DB01283,DB01283_rxn_2,BE0003536,P33261
DB01283,DB01283_rxn_4,BE0009758,P19224
DB01283,DB01283_rxn_9,BE0009758,P19224
DB01283,DB01283_rxn_10,BE0009758,P19224
DB01283,DB01283_rxn_13,BE0009758,P19224
DB01283,DB01283_rxn_14,BE0009567,P50225
DB01283,DB01283_rxn_18,BE0009758,P19224
DB01283,DB01283_rxn_20,BE0009758,P19224
DB01320,DB01320_rxn_0,BE0003546,P05186
DB01355,DB01355_rxn_0,BE0002793,P11712
DB01355,DB01355_rxn_0,BE0003536,P33261
DB01355,DB01355_rxn_1,BE0003536,P33261
DB01355,DB01355_rxn_1,BE0002793,P11712
DB01355,DB01355_rxn_2,BE0000017,P23219
DB01357,DB01357_rxn_0,BE0002793,P11712
DB01357,DB01357_rxn_1,BE0002793,P11712
DB01394,DB01394_rxn_0,BE0002638,P08684
DB01394,DB01394_rxn_1,BE0002638,P08684
DB01408,DB01408_rxn_0,BE0002180,P06276
DB01418,DB01418_rxn_0,BE0002793,P11712
DB01418,DB01418_rxn_0,BE0002433,P05177
DB01418,DB01418_rxn_0,BE0003536,P33261
DB01418,DB01418_rxn_1,BE0002793,P11712
DB01418,DB01418_rxn_1,BE0003536,P33261
DB01418,DB01418_rxn_2,BE0002793,P11712
DB01418,DB01418_rxn_2,BE0003536,P33261
DB01420,DB01420_rxn_1,BE0004887,P18405
DB01424,DB01424_rxn_0,BE0003536,P33261
DB01424,DB01424_rxn_0,BE0002887,P10632
DB01424,DB01424_rxn_0,BE0002363,P10635
DB01424,DB01424_rxn_0,BE0003611,P33260
DB01424,DB01424_rxn_0,BE0002433,P05177
DB01424,DB01424_rxn_1,BE0002433,P05177
DB01424,DB01424_rxn_1,BE0002638,P08684
DB01424,DB01424_rxn_1,BE0003611,P33260
DB01424,DB01424_rxn_1,BE0003536,P33261
DB01424,DB01424_rxn_1,BE0002887,P10632
DB01424,DB01424_rxn_1,BE0002793,P11712
DB01424,DB01424_rxn_1,BE0002363,P10635
DB01429,DB01429_rxn_0,BE0002363,P10635
DB01429,DB01429_rxn_1,BE0002363,P10635
DB01429,DB01429_rxn_2,BE0002363,P10635
DB01435,DB01435_rxn_0,BE0002793,P11712
DB01435,DB01435_rxn_0,BE0002887,P10632
DB01435,DB01435_rxn_0,BE0003536,P33261
DB01435,DB01435_rxn_0,BE0002433,P05177
DB01435,DB01435_rxn_1,BE0002433,P05177
DB01435,DB01435_rxn_1,BE0002793,P11712
DB01435,DB01435_rxn_2,BE0002638,P08684
DB01435,DB01435_rxn_2,BE0002433,P05177
DB01435,DB01435_rxn_3,BE0002433,P05177
DB01435,DB01435_rxn_3,BE0002793,P11712
DB01452,DB01452_rxn_0,BE0002705,P23141
DB01452,DB01452_rxn_0,BE0004712,O00748
DB01452,DB01452_rxn_1,BE0002180,P06276
DB01452,DB01452_rxn_2,BE0002705,P23141
DB01452,DB01452_rxn_2,BE0004712,O00748
DB01536,DB01536_rxn_0,BE0002638,P08684
DB01576,DB01576_rxn_0,BE0002363,P10635
DB01577,DB01577_rxn_2,BE0002363,P10635
DB01589,DB01589_rxn_0,BE0002793,P11712
DB01589,DB01589_rxn_0,BE0003536,P33261
DB01589,DB01589_rxn_0,BE0002638,P08684
DB01589,DB01589_rxn_1,BE0002638,P08684
DB01589,DB01589_rxn_1,BE0002793,P11712
DB01589,DB01589_rxn_2,BE0002638,P08684
DB01589,DB01589_rxn_2,BE0002793,P11712
DB01591,DB01591_rxn_3,BE0002638,P08684
DB01591,DB01591_rxn_3,BE0003543,P04798
DB01591,DB01591_rxn_3,BE0002363,P10635
DB01611,DB01611_rxn_0,BE0002638,P08684
DB01611,DB01611_rxn_1,BE0002638,P08684
DB01611,DB01611_rxn_2,BE0002638,P08684
DB01628,DB01628_rxn_0,BE0002638,P08684
DB01628,DB01628_rxn_0,BE0002793,P11712
DB01628,DB01628_rxn_0,BE0002363,P10635
DB01628,DB01628_rxn_0,BE0002433,P05177
DB01628,DB01628_rxn_1,BE0002638,P08684
DB01628,DB01628_rxn_1,BE0002793,P11712
DB01628,DB01628_rxn_1,BE0002363,P10635
DB01628,DB01628_rxn_1,BE0002433,P05177
DB01628,DB01628_rxn_2,BE0002638,P08684
DB01628,DB01628_rxn_2,BE0002793,P11712
DB01628,DB01628_rxn_2,BE0002363,P10635
DB01628,DB01628_rxn_2,BE0002433,P05177
DB01628,DB01628_rxn_3,BE0002638,P08684
DB01628,DB01628_rxn_3,BE0002793,P11712
DB01628,DB01628_rxn_4,BE0009758,P19224
DB01645,DB01645_rxn_0,BE0002433,P05177
DB01656,DB01656_rxn_0,BE0002638,P08684
DB01656,DB01656_rxn_0,BE0002433,P05177
DB01685,DB01685_rxn_0,BE0002204,P47989
DB01744,DB01744_rxn_0,BE0002363,P10635
DB01744,DB01744_rxn_1,BE0002363,P10635
DB01914,DB01914_rxn_0,BE0001108,P19367
DB01956,DB01956_rxn_0,BE0002239,O95932
DB01956,DB01956_rxn_1,BE0002303,Q14032
DB02513,DB02513_rxn_0,BE0002433,P05177
DB02513,DB02513_rxn_0,BE0003336,P11509
DB02513,DB02513_rxn_0,BE0002363,P10635
DB02513,DB02513_rxn_1,BE0002433,P05177
DB02513,DB02513_rxn_1,BE0003336,P11509
DB02513,DB02513_rxn_1,BE0002363,P10635
DB02513,DB02513_rxn_2,BE0002433,P05177
DB02513,DB02513_rxn_2,BE0003336,P11509
DB02513,DB02513_rxn_2,BE0002363,P10635
DB02709,DB02709_rxn_0,BE0002433,P05177
DB02709,DB02709_rxn_1,BE0002433,P05177
DB03017,DB03017_rxn_0,BE0003533,P05181
DB03017,DB03017_rxn_0,BE0002887,P10632
DB03017,DB03017_rxn_0,BE0003549,P20813
DB03088,DB03088_rxn_0,BE0002268,O14841
DB03255,DB03255_rxn_0,BE0003533,P05181
DB03701,DB03701_rxn_0,BE0002638,P08684
DB03756,DB03756_rxn_0,BE0002793,P11712
DB03783,DB03783_rxn_0,BE0002433,P05177
DB03783,DB03783_rxn_1,BE0003543,P04798
DB03783,DB03783_rxn_1,BE0002433,P05177
DB03783,DB03783_rxn_1,BE0003533,P05181
DB03783,DB03783_rxn_1,BE0002363,P10635
DB03783,DB03783_rxn_1,BE0003536,P33261
DB03783,DB03783_rxn_1,BE0002793,P11712
DB03783,DB03783_rxn_1,BE0003336,P11509
DB03783,DB03783_rxn_2,BE0003543,P04798
DB03783,DB03783_rxn_2,BE0002433,P05177
DB03852,DB03852_rxn_0,BE0002638,P08684
DB03852,DB03852_rxn_1,BE0002638,P08684
DB04168,DB04168_rxn_0,BE0002433,P05177
DB04168,DB04168_rxn_1,BE0002433,P05177
DB04557,DB04557_rxn_0,BE0003543,P04798
DB04557,DB04557_rxn_0,BE0002433,P05177
DB04557,DB04557_rxn_0,BE0002887,P10632
DB04557,DB04557_rxn_0,BE0002793,P11712
DB04557,DB04557_rxn_1,BE0002433,P05177
DB04557,DB04557_rxn_1,BE0002638,P08684
DB04557,DB04557_rxn_2,BE0002433,P05177
DB04557,DB04557_rxn_2,BE0002887,P10632
DB04557,DB04557_rxn_2,BE0002638,P08684
DB04557,DB04557_rxn_3,BE0002433,P05177
DB04557,DB04557_rxn_3,BE0002887,P10632
DB04557,DB04557_rxn_3,BE0002793,P11712
DB04557,DB04557_rxn_3,BE0002638,P08684
DB04557,DB04557_rxn_4,BE0003543,P04798
DB04557,DB04557_rxn_4,BE0002433,P05177
DB04557,DB04557_rxn_4,BE0003336,P11509
DB04557,DB04557_rxn_5,BE0003543,P04798
DB04557,DB04557_rxn_5,BE0002433,P05177
DB04557,DB04557_rxn_5,BE0002887,P10632
DB04557,DB04557_rxn_5,BE0002793,P11712
DB04557,DB04557_rxn_5,BE0003536,P33261
DB04557,DB04557_rxn_5,BE0003533,P05181
DB04557,DB04557_rxn_6,BE0003543,P04798
DB04557,DB04557_rxn_6,BE0002433,P05177
DB04557,DB04557_rxn_6,BE0003533,P05181
DB04557,DB04557_rxn_7,BE0003543,P04798
DB04557,DB04557_rxn_7,BE0002433,P05177
DB04557,DB04557_rxn_8,BE0003543,P04798
DB04557,DB04557_rxn_8,BE0002433,P05177
DB04557,DB04557_rxn_9,BE0003543,P04798
DB04557,DB04557_rxn_9,BE0002433,P05177
DB04557,DB04557_rxn_9,BE0003549,P20813
DB04557,DB04557_rxn_9,BE0002363,P10635
DB04557,DB04557_rxn_10,BE0003543,P04798
DB04557,DB04557_rxn_10,BE0002433,P05177
DB04557,DB04557_rxn_10,BE0003549,P20813
DB04557,DB04557_rxn_10,BE0002363,P10635
DB04557,DB04557_rxn_11,BE0003543,P04798
DB04557,DB04557_rxn_11,BE0002433,P05177
DB04557,DB04557_rxn_11,BE0003549,P20813
DB04557,DB04557_rxn_11,BE0002363,P10635
DB04557,DB04557_rxn_12,BE0003543,P04798
DB04557,DB04557_rxn_12,BE0002433,P05177
DB04557,DB04557_rxn_12,BE0003549,P20813
DB04557,DB04557_rxn_12,BE0002363,P10635
DB04557,DB04557_rxn_13,BE0003543,P04798
DB04557,DB04557_rxn_13,BE0002433,P05177
DB04557,DB04557_rxn_13,BE0002887,P10632
DB04557,DB04557_rxn_14,BE0003543,P04798
DB04557,DB04557_rxn_14,BE0002433,P05177
DB04557,DB04557_rxn_14,BE0002793,P11712
DB04557,DB04557_rxn_15,BE0003543,P04798
DB04557,DB04557_rxn_15,BE0002433,P05177
DB04557,DB04557_rxn_15,BE0002887,P10632
DB04557,DB04557_rxn_16,BE0002433,P05177
DB04557,DB04557_rxn_16,BE0002887,P10632
DB04557,DB04557_rxn_16,BE0002793,P11712
DB04557,DB04557_rxn_17,BE0003543,P04798
DB04557,DB04557_rxn_17,BE0002433,P05177
DB04557,DB04557_rxn_17,BE0002887,P10632
DB04557,DB04557_rxn_17,BE0002793,P11712
DB04665,DB04665_rxn_0,BE0003336,P11509
DB04665,DB04665_rxn_0,BE0003549,P20813
DB04665,DB04665_rxn_0,BE0003543,P04798
DB04665,DB04665_rxn_0,BE0002433,P05177
DB04665,DB04665_rxn_1,BE0002638,P08684
DB04665,DB04665_rxn_2,BE0003543,P04798
DB04665,DB04665_rxn_2,BE0002433,P05177
DB04665,DB04665_rxn_2,BE0003533,P05181
DB04725,DB04725_rxn_0,BE0003683,P51589
DB04725,DB04725_rxn_0,BE0002638,P08684
DB04725,DB04725_rxn_0,BE0002887,P10632
DB04725,DB04725_rxn_0,BE0003536,P33261
DB04725,DB04725_rxn_0,BE0002363,P10635
DB04725,DB04725_rxn_1,BE0003683,P51589
DB04725,DB04725_rxn_1,BE0002793,P11712
DB04725,DB04725_rxn_1,BE0002887,P10632
DB04725,DB04725_rxn_2,BE0003677,P35503
DB04725,DB04725_rxn_2,BE0003538,O60656
DB04725,DB04725_rxn_2,BE0003684,B6A7R5
DB04725,DB04725_rxn_3,BE0009758,P19224
DB04725,DB04725_rxn_4,BE0009758,P19224
DB04725,DB04725_rxn_5,BE0002887,P10632
DB04817,DB04817_rxn_2,BE0002638,P08684
DB04817,DB04817_rxn_2,BE0003549,P20813
DB04817,DB04817_rxn_2,BE0002887,P10632
DB04817,DB04817_rxn_2,BE0002793,P11712
DB04831,DB04831_rxn_0,BE0002887,P10632
DB04831,DB04831_rxn_0,BE0002793,P11712
DB04831,DB04831_rxn_1,BE0002887,P10632
DB04831,DB04831_rxn_1,BE0002793,P11712
DB04831,DB04831_rxn_2,BE0002887,P10632
DB04831,DB04831_rxn_2,BE0002793,P11712
DB04831,DB04831_rxn_2,BE0003611,P33260
DB04831,DB04831_rxn_2,BE0003536,P33261
DB04840,DB04840_rxn_0,BE0002363,P10635
DB04841,DB04841_rxn_0,BE0002793,P11712
DB04841,DB04841_rxn_0,BE0003336,P11509
DB04841,DB04841_rxn_0,BE0003543,P04798
DB04841,DB04841_rxn_0,BE0002433,P05177
DB04841,DB04841_rxn_1,BE0002363,P10635
DB04841,DB04841_rxn_2,BE0002793,P11712
DB04841,DB04841_rxn_2,BE0003543,P04798
DB04841,DB04841_rxn_2,BE0002433,P05177
DB04841,DB04841_rxn_2,BE0003336,P11509
DB04844,DB04844_rxn_1,BE0002363,P10635
DB04847,DB04847_rxn_0,BE0002887,P10632
DB04847,DB04847_rxn_0,BE0003538,O60656
DB04847,DB04847_rxn_1,BE0002887,P10632
DB04847,DB04847_rxn_1,BE0003538,O60656
DB04854,DB04854_rxn_0,BE0003541,P22309
DB04854,DB04854_rxn_0,BE0003677,P35503
DB04854,DB04854_rxn_0,BE0003538,O60656
DB04854,DB04854_rxn_0,BE0003679,P16662
DB04854,DB04854_rxn_1,BE0002433,P05177
DB04854,DB04854_rxn_1,BE0002887,P10632
DB04854,DB04854_rxn_1,BE0002793,P11712
DB04854,DB04854_rxn_2,BE0002433,P05177
DB04854,DB04854_rxn_2,BE0002887,P10632
DB04854,DB04854_rxn_2,BE0002793,P11712
DB04854,DB04854_rxn_3,BE0002433,P05177
DB04854,DB04854_rxn_3,BE0002887,P10632
DB04854,DB04854_rxn_3,BE0002793,P11712
DB04855,DB04855_rxn_1,BE0002638,P08684
DB04855,DB04855_rxn_1,BE0002362,P20815
DB04855,DB04855_rxn_2,BE0002638,P08684
DB04855,DB04855_rxn_3,BE0002198,P21397
DB04855,DB04855_rxn_4,BE0002198,P21397
DB04855,DB04855_rxn_5,BE0002198,P21397
DB04855,DB04855_rxn_6,BE0003541,P22309
